Carbon Monoxide,Butane,Humidity,Temp in °C,Class
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
391,159,43,36,1
550,204,64,35,1
721,245,85,36,1
574,202,66,13,1
405,167,42,13,1
262,124,17,14,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
392,159,36,32,1
562,198,63,35,1
707,231,87,35,1
543,185,60,14,1
373,147,37,16,1
215,105,2,15,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
452,158,50,33,1
682,211,84,32,1
465,160,50,12,1
237,115,17,13,1
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
448,172,49,34,1
676,221,83,32,1
442,172,55,14,1
212,125,17,14,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,112,13,24,0
230,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
230,112,13,24,0
398,150,42,33,1
548,188,76,32,1
718,233,105,34,1
572,190,73,13,1
411,145,41,15,1
253,106,6,14,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
437,172,61,34,1
672,232,96,35,1
456,179,59,15,1
230,125,22,14,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
375,157,48,36,1
535,202,78,32,1
687,248,111,33,1
518,206,81,13,1
365,166,59,16,1
209,133,28,13,1
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
435,168,63,36,1
670,217,113,34,1
461,166,64,16,1
242,120,5,15,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
648,207,111,36,1
251,123,14,14,1
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
440,170,53,34,1
651,218,99,32,1
431,169,49,16,1
196,123,10,16,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,113,13,24,0
230,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
230,113,13,24,0
229,113,13,24,0
229,114,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
388,151,50,36,1
550,190,81,32,1
696,228,117,32,1
546,190,87,12,1
395,146,58,13,1
241,113,19,12,1
229,113,13,24,0
229,113,13,24,0
229,113,13,24,0
228,112,13,24,0
229,112,13,24,0
229,112,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
228,112,13,24,0
229,113,13,24,0
623,195,118,33,1
211,110,9,12,1
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
228,112,13,24,0
229,112,13,24,0
229,112,13,24,0
229,112,13,24,0
228,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
229,112,13,24,0
229,112,13,24,0
229,113,13,24,0
229,112,13,24,0
229,112,13,24,0
455,158,54,36,1
681,212,97,32,1
476,157,43,13,1
260,112,-11,14,1
229,112,13,24,0
229,112,13,24,0
228,113,13,24,0
229,112,13,24,0
229,113,13,24,0
228,112,13,24,0
229,112,13,24,0
229,112,13,24,0
228,113,13,24,0
229,112,13,24,0
228,113,13,24,0
228,113,13,24,0
229,113,13,24,0
228,112,13,24,0
229,113,13,24,0
229,113,13,24,0
228,112,13,24,0
229,113,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
229,112,13,24,0
229,112,13,24,0
228,113,13,24,0
228,112,13,24,0
229,112,13,24,0
228,113,13,24,0
228,112,13,24,0
229,113,13,24,0
228,112,13,24,0
639,206,109,34,1
224,116,12,16,1
228,112,13,24,0
229,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,113,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
448,167,58,36,1
679,216,96,34,1
459,161,56,14,1
246,101,10,16,1
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
229,112,13,24,0
229,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
448,169,65,35,1
669,228,117,35,1
463,170,67,14,1
235,123,14,13,1
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
457,161,55,35,1
677,212,98,36,1
456,165,53,14,1
227,113,14,14,1
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
446,158,50,32,1
658,207,90,32,1
424,149,50,13,1
207,102,13,12,1
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
462,160,73,35,1
674,221,129,33,1
443,175,80,15,1
225,126,33,12,1
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
397,158,37,36,1
548,201,57,35,1
712,237,89,36,1
560,200,58,14,1
403,160,38,12,1
243,121,14,13,1
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
448,162,59,33,1
674,221,116,33,1
466,166,59,12,1
234,111,13,12,1
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
439,161,46,33,1
660,208,73,33,1
431,156,31,16,1
201,108,-2,13,1
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,111,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
462,159,49,32,1
684,218,85,35,1
457,164,41,15,1
225,113,11,14,1
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
229,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,111,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
227,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
227,112,13,24,0
228,112,13,24,0
228,112,13,24,0
445,160,67,32,1
674,217,114,36,1
466,160,60,12,1
249,101,4,15,1
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
371,156,43,36,1
527,198,80,36,1
686,244,111,33,1
522,198,73,14,1
369,154,42,16,1
222,114,11,13,1
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
227,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
227,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
227,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,111,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
434,172,56,32,1
660,229,90,33,1
439,176,48,16,1
214,130,7,12,1
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
227,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,113,13,24,0
228,112,13,24,0
228,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
384,148,49,36,1
531,182,88,34,1
682,224,123,32,1
520,189,82,12,1
358,149,54,15,1
209,105,22,16,1
228,112,13,24,0
227,112,13,24,0
227,113,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
228,112,13,24,0
227,112,13,24,0
228,112,13,24,0
228,112,13,24,0
228,111,13,24,0
228,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,113,13,24,0
228,112,13,24,0
227,111,13,24,0
227,113,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
636,201,99,34,1
237,111,12,16,1
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,111,13,24,0
227,111,13,24,0
394,152,41,33,1
563,194,82,34,1
712,238,115,32,1
546,204,75,14,1
380,162,39,15,1
210,121,4,16,1
227,112,13,24,0
227,113,13,24,0
227,111,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
456,168,54,33,1
683,227,105,32,1
476,166,53,13,1
262,106,10,13,1
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
460,172,51,34,1
695,226,81,36,1
485,171,42,14,1
277,111,12,14,1
227,111,13,24,0
227,111,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
457,169,53,32,1
680,223,88,36,1
461,165,58,14,1
227,106,21,15,1
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
228,111,13,24,0
227,112,13,24,0
228,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
374,149,40,34,1
548,188,64,34,1
694,230,101,31,1
530,183,69,13,1
357,145,42,14,1
192,99,15,14,1
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
228,112,13,24,0
228,112,13,23,0
227,112,13,23,0
227,112,13,23,0
228,112,13,23,0
227,112,13,23,0
227,112,13,23,0
228,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
650,198,109,32,1
237,112,6,13,1
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
379,159,54,36,1
529,205,88,33,1
684,247,121,34,1
523,199,95,14,1
365,161,58,13,1
193,124,18,15,1
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
444,172,70,35,1
650,229,124,34,1
435,178,67,16,1
215,118,11,13,1
228,112,13,24,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,111,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,113,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,111,13,23,0
227,111,13,23,0
227,112,13,23,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
228,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,111,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
228,112,13,24,0
227,111,13,24,0
227,113,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
228,112,13,24,0
228,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
387,158,40,33,1
548,200,65,35,1
702,238,85,32,1
532,200,64,14,1
374,164,35,15,1
228,127,5,16,1
228,112,13,24,0
227,111,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,23,0
227,111,13,23,0
228,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
644,202,90,34,1
240,105,8,13,1
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,111,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,23,0
227,112,13,24,0
456,170,68,34,1
682,229,128,33,1
475,171,73,16,1
269,124,26,15,1
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,112,13,24,0
227,111,13,24,0
227,111,13,24,0
227,112,13,24,0
